Collatz conjecture,{\displaystyle {\begin{aligned}&f(n)={\begin{cases}3n+1&2\nmid n\\n/2&2\mid n\end{cases}}\\&\forall n\in \mathbb {Z} ^{+}\exists i\in \mathbb {N} \colon (\underbrace {f\circ f\circ \dotsb \circ f} _{i})(n)=1\end{aligned}}},1909-04-13T00:00:00Z,Ukraine
Volterra integral equation,"{\displaystyle f(t)=\int _{a}^{t}K(t,s)\,x(s)\,ds}",1860-05-03T00:00:00Z,Italy
Pearson product-moment correlation coefficient,"{\displaystyle \rho _{X,Y}={\frac {\operatorname {cov} (X,Y)}{\sigma _{X}\sigma _{Y}}}}",1857-03-27T00:00:00Z,United Kingdom
Drake equation,{\displaystyle N=R_{*}\cdot f_{\mathrm {p} }\cdot n_{\mathrm {e} }\cdot f_{\mathrm {l} }\cdot f_{\mathrm {i} }\cdot f_{\mathrm {c} }\cdot L},1930-05-28T00:00:00Z,United States
Lucas primality test,{\displaystyle a^{n-1}\ \equiv \ 1{\pmod {n}}},1842-04-04T00:00:00Z,France
Lotka–Volterra equations,{\displaystyle {\begin{aligned}{\frac {\mathrm {d} x}{\mathrm {d} t}}&=\alpha x-\beta xy\\{\frac {\mathrm {d} y}{\mathrm {d} t}}&=\delta xy-\gamma y\end{aligned}}},1860-05-03T00:00:00Z,Italy
Shapley value,"{\displaystyle \phi _{ij}(val)=\sum _{S\subseteq \{x_{i1},\ldots ,x_{ip}\}\setminus \{x_{ij}\}}{\frac {|S|!\left(p-|S|-1\right)!}{p!}}\left(val\left(S\cup \{x_{ij}\}\right)-val(S)\right)}",1923-06-02T00:00:00Z,United States
F-distribution,{\displaystyle p(x)=\prod \limits _{t\in K}(x-t)},1890-02-17T00:00:00Z,United Kingdom
Van der Waerden's theorem,"{\displaystyle W(2,k)>2^{k}/k^{\varepsilon }}",1903-02-02T00:00:00Z,Netherlands
Rydberg energy,"{\displaystyle 1\,\mathrm {Ry} ={\frac {m_{\mathrm {e} }e^{4}}{2(4\pi \epsilon _{0}\hbar )^{2}}}}",1854-11-08T00:00:00Z,Sweden
optical aberration,{\displaystyle \tan(\phi )={\frac {u_{y}'}{u_{x}'}}={\frac {u_{y}}{(u_{x}-v)}}={\frac {\sin(\theta )}{(\cos(\theta )-v/c)}}},1693-03-01T00:00:00Z,United Kingdom
Jordan's lemma,"{\displaystyle C_{R}=\{Re^{i\theta }\mid \theta \in [0,\pi ]\}}",1838-01-05T00:00:00Z,France
Fisher information,{\displaystyle I(\theta )=\operatorname {E} \left[\left.\left({\frac {\partial }{\partial \theta }}\log f(X;\theta )\right)^{2}\right|\theta \right]},1890-02-17T00:00:00Z,United Kingdom
Wald's equation,{\displaystyle \operatorname {E} [X_{1}+\dots +X_{N}]=\operatorname {E} [N]\operatorname {E} [X_{1}]},1902-10-31T00:00:00Z,Romania
Delambre analogies,{\displaystyle \cos {\frac {\alpha +\beta }{2}}={\frac {\cos {\frac {a+b}{2}}}{\cos {\frac {c}{2}}}}\cdot \sin {\frac {\gamma }{2}}},1749-09-19T00:00:00Z,France
Pólya enumeration theorem,{\displaystyle |Y^{X}/G|={\frac {1}{|G|}}\sum _{g\in G}m^{c(g)}},1887-12-13T00:00:00Z,Hungary
Lemoine point,{\displaystyle a:b:c=\sin(A):\sin(B):\sin(C)},1840-11-22T00:00:00Z,France
forcing,"{\displaystyle M[G]=\{\operatorname {val} (u,G)|u\in M^{(\mathbb {P} )}\}}",1934-04-02T00:00:00Z,United States
Kronecker symbol,{\displaystyle {\begin{aligned}\left({\frac {a}{u\prod _{i}p_{i}^{e_{i}}}}\right)&=\left({\frac {a}{u}}\right)\prod _{i}\left({\frac {a}{p_{i}}}\right)^{e_{i}}\\\left({\frac {a}{0}}\right)&=[a=\pm 1]\\\left({\frac {a}{-1}}\right)&={\begin{cases}1&a\geq 0\\-1&a<0\end{cases}}\\\left({\frac {a}{2}}\right)&={\begin{cases}0&2|a\\1&a\equiv \pm 1{\pmod {8}}\\-1&a\equiv \pm 3{\pmod {8}}\end{cases}}\\\left({\frac {a}{p}}\right)&\equiv a^{(p-1)/2}{\pmod {p}}\end{aligned}}},1823-12-07T00:00:00Z,Poland
Zeller's congruence,{\displaystyle h=\left(q+\left\lfloor {\frac {13(m+1)}{5}}\right\rfloor +K+\left\lfloor {\frac {K}{4}}\right\rfloor +5-J\right){\bmod {7}}},1822-01-01T00:00:00Z,Germany
Stein factorization,{\displaystyle f=g\circ f'},1913-01-01T00:00:00Z,Germany
Teichmüller space,{\displaystyle \{z\in \mathbb {C} \operatorname {Im} (z)>0\}},1913-06-18T00:00:00Z,Germany
Graetz number for mass transfer,{\displaystyle {\mathit {Gz}}^{*}={\frac {vd}{D}}={\frac {d}{l}}{\mathit {Pe}}^{*}},1856-09-16T00:00:00Z,Poland
Schur complement,{\displaystyle S=D-CA^{-1}B},1876-01-10T00:00:00Z,Belarus
Weyl's inequality,"{\displaystyle |c-a/q|\leq tq^{-2},}",1885-11-09T00:00:00Z,Germany
Zech's logarithm,{\displaystyle Z_{\alpha }(n)=\log _{\alpha }(1+\alpha ^{n})},1804-12-10T00:00:00Z,Germany
weakly inaccessible cardinal,{\displaystyle \left(\forall \lambda <\kappa \colon \lambda ^{+}<\kappa \right)\land \forall {\mathcal {S}}\colon \left(|{\mathcal {S}}|<\kappa \land (\forall S\in {\mathcal {S}}\colon |S|<\kappa )\implies \left|\bigcup {\mathcal {S}}\right|<\kappa \right)},1868-11-08T00:00:00Z,Poland
Weyl tensor,{\displaystyle C_{ik\ell m}=R_{ik\ell m}+{\frac {1}{n-2}}(R_{im}g_{k\ell }-R_{i\ell }g_{km}+R_{k\ell }g_{im}-R_{km}g_{i\ell })+{\frac {1}{(n-1)(n-2)}}R(g_{i\ell }g_{km}-g_{im}g_{k\ell })},1885-11-09T00:00:00Z,Germany
Heegner number,"{\displaystyle 1,2,3,7,11,19,43,67,163}",1893-12-16T00:00:00Z,Germany
Cantor set,"{\displaystyle C_{0}:=[0,1],C_{n}:={\frac {C_{n-1}}{3}}\cup \left({\frac {2}{3}}+{\frac {C_{n-1}}{3}}\right),{\mathcal {C}}:=\lim _{n\to \infty }C_{n}}",1845-03-03T00:00:00Z,Russia
Graetz number for heat transfer,{\displaystyle {\mathit {Gz}}={\frac {vd^{2}}{\alpha l}}},1856-09-26T00:00:00Z,Poland
Zeller's congruence,{\displaystyle h=\left(q+\left\lfloor {\frac {13(m+1)}{5}}\right\rfloor +K+\left\lfloor {\frac {K}{4}}\right\rfloor +\left\lfloor {\frac {J}{4}}\right\rfloor -2J\right){\bmod {7}}},1822-01-01T00:00:00Z,Germany
Fermat's spiral,{\displaystyle r=\pm a{\sqrt {\theta }}},1607-01-01T00:00:00Z,France
Molien series,{\displaystyle |G|\cdot M(t)=\sum _{g\in G}{\frac {1}{\det(I-tg)}}},1861-09-10T00:00:00Z,Latvia
Kronecker delta,{\displaystyle \delta _{ik}={\begin{cases}1&i=k\\0&i\neq k\end{cases}}=\left[i=k\right]},1823-12-07T00:00:00Z,Poland
Mohr–Coulomb theory,{\displaystyle \tau =\sigma ~\tan(\phi )+c},1835-10-08T00:00:00Z,Germany
Pauli equation,{\displaystyle \left[{\frac {1}{2m}}({\boldsymbol {\sigma }}\cdot (\mathbf {p} -q\mathbf {A} ))^{2}+q\phi \right]|\psi \rangle =i\hbar {\frac {\partial }{\partial t}}|\psi \rangle },1900-04-25T00:00:00Z,Austria
Löb's theorem,"{\displaystyle \mathrm {if} \ PA\vdash (Bew(\#P)\rightarrow P)\mathrm {,then} \ PA\vdash P}",1921-03-31T00:00:00Z,Germany
Stein manifold,"{\displaystyle {\begin{aligned}\forall K\in \operatorname {Kompakt} (X)\colon &\{z\in X\colon |f(z)|\leq \sup _{w\in K}|f(w)|\ \forall f\in {\mathcal {O}}(X)\}\in \operatorname {Kompakt} (X)\\\forall x,y\in X\colon &x\neq y\implies \exists f\in {\mathcal {O}}(X)\colon f(x)\neq f(y)\end{aligned}}}",1913-01-01T00:00:00Z,Germany
Grashof magnetic number,{\displaystyle {\begin{array}{lcl}{\mathit {Gr}}_{\mathrm {m} }&=&{\frac {4\pi \sigma _{\mathrm {e} }\mu _{\mathrm {e} }g\alpha _{V}\Delta Tl^{3}}{\nu }}\\\Delta T&=&T_{\mathrm {S} }-T_{\infty }\end{array}}},1826-07-11T00:00:00Z,Germany
turbulent Prandtl number,"{\displaystyle \mathrm {Pr} _{t}\,={\frac {c_{p}\eta _{t}}{\varkappa _{t}}}}",1875-02-04T00:00:00Z,Germany
Bessel's inequality,"{\displaystyle \sum _{k=1}^{\infty }\left\vert \left\langle x,e_{k}\right\rangle \right\vert ^{2}\leq \left\Vert x\right\Vert ^{2}}",1784-07-22T00:00:00Z,Germany
Peter–Weyl theorem,{\displaystyle L^{2}(G)={\widehat {\bigoplus }}_{\rho }\operatorname {End} (V_{\rho })},1885-11-09T00:00:00Z,Germany
Jacobi elliptic functions,"{\displaystyle u=\int _{0}^{\varphi }{\frac {\mathrm {d} \theta }{\sqrt {1-m\sin ^{2}\theta }}}\,}",1804-12-10T00:00:00Z,Germany
Hadamard product,"{\displaystyle {\begin{bmatrix}a_{11}&a_{12}\\a_{21}&a_{22}\\a_{31}&a_{32}\end{bmatrix}}\circ {\begin{bmatrix}b_{11}&b_{12}\\b_{21}&b_{22}\\b_{31}&b_{32}\end{bmatrix}}={\begin{bmatrix}a_{11}\,b_{11}&a_{12}\,b_{12}\\a_{21}\,b_{21}&a_{22}\,b_{22}\\a_{31}\,b_{31}&a_{32}\,b_{32}\end{bmatrix}}.}",1876-01-10T00:00:00Z,Belarus
von Klitzing constant,{\displaystyle R_{\mathrm {K} }={\frac {h}{e^{2}}}},1943-06-28T00:00:00Z,Poland
Jacobian matrix,{\displaystyle J\mathbf {f} (M)={\begin{pmatrix}{\dfrac {\partial f_{1}}{\partial x_{1}}}(M)&\cdots &{\dfrac {\partial f_{1}}{\partial x_{n}}}(M)\\\vdots &\ddots &\vdots \\{\dfrac {\partial f_{m}}{\partial x_{1}}}(M)&\cdots &{\dfrac {\partial f_{m}}{\partial x_{n}}}(M)\end{pmatrix}}},1804-12-10T00:00:00Z,Germany
Euler's theorem,{\displaystyle a^{\varphi (n)}\equiv 1{\pmod {n}}},1607-01-01T00:00:00Z,France
London penetration depth,{\displaystyle B(x)=B(0)\exp {-{\frac {x}{\lambda _{\mathrm {L} }}}}},1907-11-07T00:00:00Z,Germany
Jacobi identity,"{\displaystyle a\times (b\times c)+c\times (a\times b)+b\times (c\times a)=0\quad \forall {a,b,c}\in S}",1804-12-10T00:00:00Z,Germany
Graetz number for heat transfer,{\displaystyle {\mathit {Gz}}={\frac {vd^{2}}{\alpha l}}},1856-09-16T00:00:00Z,Poland
Pauli–Villars regularization,{\displaystyle {\frac {1}{k^{2}+\mathrm {i} \epsilon }}\mapsto {\frac {1}{k^{2}+\mathrm {i} \epsilon }}-{\frac {1}{k^{2}-\Lambda ^{2}+\mathrm {i} \epsilon }}},1900-04-25T00:00:00Z,Austria
Fermat cubic,{\displaystyle x^{3}+y^{3}+z^{3}=1},1607-01-01T00:00:00Z,France
Fischer group Fi24,{\displaystyle x(N)={1 \over N+1}\sum _{n=0}^{N}T^{n}(x)},1936-12-18T00:00:00Z,Germany
Pauli–Lubanski pseudovector,{\displaystyle W_{\mu }={\frac {1}{2}}\epsilon _{\mu \nu \rho \sigma }J^{\nu \rho }P^{\sigma }},1900-04-25T00:00:00Z,Austria
Kronecker limit formula,"{\displaystyle E(\tau ,s)={\pi  \over s-1}+2\pi (\gamma -\log(2)-\log({\sqrt {y}}|\eta (\tau )|^{2}))+O(s-1)}",1823-12-07T00:00:00Z,Poland
Bessel filter,{\displaystyle H(s)={\frac {\theta _{n}(0)}{\theta _{n}(s/\omega _{0})}}},1784-07-22T00:00:00Z,Germany
Fermat's theorem on sums of two squares,"{\displaystyle \forall p\in \mathbb {P} \colon \left((\exists m,n\in \mathbb {Z} \colon m^{2}+n^{2}=p)\iff p\not \equiv 3{\pmod {4}}\right)}",1607-01-01T00:00:00Z,France
Lax–Friedrichs method,{\displaystyle u_{t}+au_{x}=0},1901-09-28T00:00:00Z,Germany
Hausdorff measure,{\displaystyle {\mathcal {H}}^{m}(A)=\lim _{\varepsilon \to 0}{\mathcal {H}}_{\varepsilon }^{m}(A)=\lim _{\varepsilon \to 0}\inf \left\{\sum _{i=1}^{\infty }\alpha (m)\left({\frac {1}{2}}\operatorname {diam} (B_{i})\right)^{m}\right|\left.A\subset \bigcup _{i=1}^{\infty }B_{i};\;B_{i}\subset \mathbb {R} ^{n};\;\operatorname {diam} (B_{i})<\varepsilon \right\}},1868-11-08T00:00:00Z,Poland
Klein–Gordon equation,{\displaystyle {\frac {1}{c^{2}}}{\frac {\partial ^{2}}{\partial t^{2}}}\psi -\nabla ^{2}\psi +{\frac {m^{2}c^{2}}{\hbar ^{2}}}\psi =0},1893-08-13T00:00:00Z,Germany
Fitting subgroup,{\displaystyle \operatorname {Fit} (G)=\bigcap \{C_{G}(H/K)H/K{\text{ a chief factor of }}G\}},1906-11-13T00:00:00Z,Germany
Grashof number,{\displaystyle {\begin{array}{lcl}{\mathit {Gr}}&=&{\frac {g\alpha _{V}\Delta Tl^{3}}{\nu ^{2}}}\\\Delta T&=&T_{\mathrm {S} }-T_{\infty }\end{array}}},1826-07-11T00:00:00Z,Germany
Frobenius norm,{\displaystyle \lVert A\rVert _{F}={\sqrt {{\text{Tr}}(AA^{*})}}},1876-01-10T00:00:00Z,Belarus
Lie algebra,"{\displaystyle {\begin{aligned}\forall x\in {\mathfrak {g}}\colon \;0&=[x,x]\\\forall x,y,z\in {\mathfrak {g}}\colon \;0&=[[x,y],z]+[[y,z],x]+[[z,x],y]\end{aligned}}}",1885-11-09T00:00:00Z,Germany
Jacobian conjecture,,1804-12-10T00:00:00Z,Germany
Klein cubic threefold,{\displaystyle V^{2}W+W^{2}X+X^{2}Y+Y^{2}Z+Z^{2}V=0},1849-04-25T00:00:00Z,Germany
Hamilton–Jacobi–Bellman equation,"{\displaystyle {V}(x,t)+\min _{u}\left\{\nabla V(x,t)\cdot F(x,u)+C(x,u)\right\}=0}",1804-12-10T00:00:00Z,Germany
Darcy–Weisbach equation,{\displaystyle \Delta h=\xi \cdot {\frac {V^{2}}{2g}}},1806-08-10T00:00:00Z,Germany
Cantor number,"{\displaystyle c_{n+1}\equiv 2^{c_{n}}-1,\quad c_{0}\equiv 2;\quad n\geq 0}",1845-03-03T00:00:00Z,Russia
Fermat number,{\displaystyle F_{n}=2^{2^{n}}+1},1607-01-01T00:00:00Z,France
Mie potential,"{\displaystyle V(r)=C\,\varepsilon \left[\left({\frac {\sigma }{r}}\right)^{n}-\left({\frac {\sigma }{r}}\right)^{m}\right]}",1868-09-29T00:00:00Z,Germany
Fermat's little theorem,{\displaystyle a^{p}\equiv a{\pmod {p}}},1607-01-01T00:00:00Z,France
Schur multiplier,{\displaystyle H_{2}(G;\mathbb {Z} )},1876-01-10T00:00:00Z,Belarus
London equations,"{\displaystyle {\frac {\partial \mathbf {j} _{s}}{\partial t}}={\frac {n_{s}e^{2}}{m}}\mathbf {E} ,\qquad \mathbf {\nabla } \times \mathbf {j} _{s}=-{\frac {n_{s}e^{2}}{m}}\mathbf {B} }",1907-11-07T00:00:00Z,Germany
Q10600771,{\displaystyle q_{NP}=2\cdot A\cdot {\sqrt {8\cdot g\cdot R_{h}\cdot I}}\cdot log_{10}\left({\dfrac {4\cdot c_{NP}\cdot R_{h}}{k_{e}}}\right)},1875-02-04T00:00:00Z,Germany
Fubini–Study metric,"{\displaystyle \mathrm {d} s^{2}={\frac {(1+z_{i}{\bar {z}}^{i})\,\mathrm {d} z_{j}\,\mathrm {d} {\bar {z}}^{j}-{\bar {z}}^{j}z_{i}\,\mathrm {d} z_{j}\,\mathrm {d} {\bar {z}}^{i}}{(1+z_{i}{\bar {z}}^{i})^{2}}}}",1862-03-23T00:00:00Z,Germany
buckingham,"{\displaystyle 1\,\mathrm {B} ={\frac {1}{2.997\,924\,58\times 10^{39}}}\,\mathrm {C} \cdot \mathrm {m} ^{2}}",1930-01-28T00:00:00Z,Australia
Hessenberg matrix,{\displaystyle {\begin{pmatrix}h_{11}&h_{12}&h_{13}&\cdots &h_{1n}\\h_{21}&h_{22}&h_{23}&\cdots &h_{2n}\\0&h_{32}&h_{33}&\cdots &h_{3n}\\\vdots &\ddots &\ddots &\ddots &\vdots \\0&\cdots &0&h_{nn-1}&h_{nn}\end{pmatrix}}},1904-09-08T00:00:00Z,Germany
Klein four-group,"{\displaystyle \mathrm {V} =\langle a,b\mid a^{2}=b^{2}=(ab)^{2}=e\rangle }",1849-04-25T00:00:00Z,Germany
Bessel differential equation,{\displaystyle x^{2}{\frac {d^{2}y}{dx^{2}}}+x{\frac {dy}{dx}}+(x^{2}-\alpha ^{2})y=0},1784-07-22T00:00:00Z,Germany
Bruns formula,"{\displaystyle N=T/\gamma \,}",1848-09-04T00:00:00Z,Germany
Herglotz–Zagier function,{\displaystyle F(x)=\sum _{n=1}^{\infty }\left\{{\frac {\Gamma ^{\prime }(nx)}{\Gamma (nx)}}-\log(nx)\right\}{\frac {1}{n}}},1881-02-02T00:00:00Z,Czech Republic
Gauss–Jacobi quadrature,"{\displaystyle \int _{-1}^{1}f(x)(1-x)^{\alpha }(1+x)^{\beta }\,\mathrm {d} x}",1804-12-10T00:00:00Z,Germany
Rademacher distribution,"{\displaystyle f(k)=\left\{{\begin{matrix}1/2&{\mbox{if }}k=-1,\\1/2&{\mbox{if }}k=+1,\\0&{\mbox{otherwise}}\end{matrix}}\right.}",1892-04-03T00:00:00Z,Germany
Prandtl number,{\displaystyle {\mathit {Pr}}={\frac {\nu }{a}}},1875-02-04T00:00:00Z,Germany
Fermat's Last Theorem,"{\displaystyle \forall a\in \mathbb {N} ,b\in \mathbb {N} ,c\in \mathbb {N} ,n\in \mathbb {N} :a^{n}+b^{n}=c^{n}\Rightarrow n<3}",1607-01-01T00:00:00Z,France
Schur decomposition,{\displaystyle A=QUQ^{-1}},1876-01-10T00:00:00Z,Belarus
von Klitzing constant,"{\displaystyle R_{\mathrm {K} }={\frac {5\,521\,725\,125}{213\,914\,163\,877\,964\,163}}\mathrm {T\Omega } }",1943-06-28T00:00:00Z,Poland
Jacobi transform,"{\displaystyle J\{F(x)\}=f^{\alpha ,\beta }(n)=\int _{-1}^{1}(1-x)^{\alpha }\ (1+x)^{\beta }\ P_{n}^{\alpha ,\beta }(x)\ F(x)\ dx}",1804-12-10T00:00:00Z,Germany
Hausdorff moment problem,"{\displaystyle m_{n}=\int _{0}^{1}x^{n}\,d\mu (x)}",1868-11-08T00:00:00Z,Poland
Ising model,{\displaystyle H(\sigma )=-\sum _{\langle i~j\rangle }J_{ij}\sigma _{i}\sigma _{j}-\mu \sum _{j}h_{j}\sigma _{j}},1900-05-10T00:00:00Z,Germany
Faulhaber's formula,{\displaystyle \sum _{k=11}^{n}k^{p}={\frac {1}{p+1}}\sum _{i=0}^{p}{\binom {p+1}{i}}B_{i}n^{p+1-i}\qquad (B_{1}=1/2)},1580-05-05T00:00:00Z,Germany
Kronecker's lemma,{\displaystyle \sum _{m=1}^{\infty }x_{m}=s},1823-12-07T00:00:00Z,Poland
Graetz number for mass transfer,{\displaystyle {\mathit {Gz}}^{*}={\frac {vd}{D}}={\frac {d}{l}}{\mathit {Pe}}^{*}},1856-09-26T00:00:00Z,Poland
Hausdorff space,"{\displaystyle \forall x,y\in X\ \exists \,U_{x},U_{y}\in {\mathcal {T}}:\;x\in U_{x}\land y\in U_{y}\land U_{x}\cap U_{y}=\emptyset }",1868-11-08T00:00:00Z,Poland
Peano axioms,{\displaystyle {\begin{aligned}&\exists x\not \exists y\colon y^{+}=x\\&\forall x\forall y\colon x^{+}=y^{+}\implies x=y\\&\phi (0)\land (\forall n\colon \phi (n)\implies \phi (n^{+}))\implies \forall n\colon \phi (n)\end{aligned}}},1831-10-06T00:00:00Z,Germany
Gutenberg–Richter law,{\displaystyle {\log _{10}N}=a-bM},1889-06-04T00:00:00Z,Germany
Hausdorff dimension,{\displaystyle \dim X=\inf\{s\mid H^{s}(X)=0\}=\sup\{s\mid H^{s}(X)=\infty \}},1868-11-08T00:00:00Z,Poland
Hamilton–Jacobi equation,"{\displaystyle -{\frac {\partial S}{\partial t}}=H\left({\boldsymbol {q}},{\frac {\partial S}{\partial {\boldsymbol {q}}}},t\right)}",1804-12-10T00:00:00Z,Germany
Baker–Campbell–Hausdorff formula,{\displaystyle Z=\log {\big (}e^{X}e^{Y}{\big )}},1868-11-08T00:00:00Z,Poland
continuum hypothesis,{\displaystyle \aleph _{0}\leq \kappa \leq 2^{\aleph _{0}}\Rightarrow \kappa =\aleph _{0}\lor \kappa =2^{\aleph _{0}}},1845-03-03T00:00:00Z,Russia
Landauer's principle,{\displaystyle E\geq k_{\mathrm {B} }T\ln 2},1927-02-04T00:00:00Z,Germany
Arrhenius number,{\displaystyle \alpha ={\frac {E_{0}}{RT}}},1859-02-19T00:00:00Z,Sweden
Rayl,{\displaystyle {\rm {1~Rayl_{MKS}=1~{\frac {N\cdot s}{m^{3}}}=1~{\frac {Pa\cdot s}{m}}=1~{\frac {kg}{s\cdot m^{2}}}}}},1842-11-12T00:00:00Z,United Kingdom
Euler-Lagrange equation,{\displaystyle {\frac {\partial L}{\partial q_{i}}}={\frac {\mathrm {d} }{\mathrm {d} t}}\left({\frac {\partial L}{\partial {\dot {q}}_{i}}}\right)},1736-01-25T00:00:00Z,Italy
Clairaut's equation,{\displaystyle y(x)=x{\frac {\mathrm {d} y}{\mathrm {d} x}}+f\left({\frac {\mathrm {d} y}{\mathrm {d} x}}\right)},1736-01-25T00:00:00Z,Italy
Grothendieck universe,"{\displaystyle (x\in y\in U\implies x\in U)\land (\{x,y\}\subset U\implies \{x,y\}\in U)\land (x\in U\implies {\mathcal {P}}(x)\in U)\land \left((I\in U\land \{x_{i}\}_{i\in I}\subset U)\implies \bigcup _{i\in I}x_{i}\in U\right)}",1928-03-28T00:00:00Z,Germany
Ramanujan prime,{\displaystyle {\text{least integer }}R_{n}{\text{ for which }}\pi (x)-\pi (x/2)\geq n},1887-12-22T00:00:00Z,India
Grüneisen parameter,{\displaystyle \gamma =-{\frac {\partial {\ln {\omega }}}{\partial {\ln {V}}}}},1877-05-26T00:00:00Z,Germany
scheme,"{\displaystyle \forall x\in X\exists U\supset X\exists R_{U}\in \operatorname {CRing} \colon (x\in U)\wedge (U,{\mathcal {O}}_{X}\upharpoonright U)\cong \operatorname {Spec} R_{U}}",1928-03-28T00:00:00Z,Germany
Celsius temperature,{\displaystyle t=T-T_{0}},1701-12-08T00:00:00Z,Sweden
Bodenstein number,{\displaystyle {\mathit {Bd}}={\mathit {Re}}\cdot {\mathit {Sc}}},1871-07-15T00:00:00Z,Germany
Arrhenius equation,{\displaystyle k=Ae^{-E_{a}/(RT)}},1859-02-19T00:00:00Z,Sweden
Neumann polynomials,{\displaystyle O_{n}^{(\alpha )}(t)={\frac {\alpha +n}{2\alpha }}\sum _{k=0}^{\lfloor n/2\rfloor }(-1)^{n-k}{\frac {(n-k)!}{k!}}{-\alpha  \choose n-k}\left({\frac {2}{t}}\right)^{n+1-2k}},1832-05-07T00:00:00Z,Prussia
Burning Ship fractal,"{\displaystyle z_{n+1}=(|\operatorname {Re} \left(z_{n}\right)|+i|\operatorname {Im} \left(z_{n}\right)|)^{2}+c,\quad z_{0}=0}",1940-05-20T00:00:00Z,Germany
Rogers–Ramanujan identities,{\displaystyle G(q)=\sum _{n=0}^{\infty }{\frac {q^{n^{2}}}{(q;q)_{n}}}={\frac {1}{(q;q^{5})_{\infty }(q^{4};q^{5})_{\infty }}}=1+q+q^{2}+q^{3}+2q^{4}+2q^{5}+3q^{6}+\cdots },1887-12-22T00:00:00Z,India
Ramanujan–Nagell equation,{\displaystyle 2^{n}-7=x^{2}},1887-12-22T00:00:00Z,India
Poincaré–Lelong equation,{\displaystyle i\partial {\overline {\partial }}u=\rho },1854-04-29T00:00:00Z,France
Rogers–Ramanujan identities,{\displaystyle H(q)=\sum _{n=0}^{\infty }{\frac {q^{n^{2}+n}}{(q;q)_{n}}}={\frac {1}{(q^{2};q^{5})_{\infty }(q^{3};q^{5})_{\infty }}}=1+q^{2}+q^{3}+q^{4}+q^{5}+2q^{6}+\cdots },1887-12-22T00:00:00Z,India
Greenberger–Horne–Zeilinger state,{\displaystyle |\mathrm {GHZ} \rangle ={\frac {|0\rangle ^{\otimes M}+|1\rangle ^{\otimes M}}{\sqrt {2}}}},1945-05-20T00:00:00Z,Austria
material derivative,{\displaystyle \mathrm {D} ={\frac {\partial }{\partial t}}+\nabla _{v}},1736-01-25T00:00:00Z,Italy
Heun's differential equation,{\displaystyle {\frac {d^{2}w}{dx^{2}}}+\left({\frac {\gamma }{x}}+{\frac {\delta }{x-1}}+{\frac {\epsilon }{x-a}}\right){\frac {dw}{dx}}+{\frac {\alpha \beta x-q}{x(x-1)(x-a)}}w=0},1859-04-03T00:00:00Z,Germany
Poincaré duality,{\displaystyle {\begin{aligned}\alpha &\mapsto [M]\frown \alpha \\\operatorname {H} ^{k}(M)&{\overset {\cong }{\to }}\operatorname {H} _{\dim(M)-k}(M)\end{aligned}}},1854-04-29T00:00:00Z,France
Tschirnhausen cubic,{\displaystyle r={\frac {a}{\cos ^{3}(\theta /3)}}},1651-04-10T00:00:00Z,Poland
Hopf algebra,{\displaystyle \eta \circ \epsilon =\nabla \circ (S\otimes \operatorname {id} )\otimes \Delta =\nabla \circ (\operatorname {id} \otimes S)\otimes \Delta },1894-11-19T00:00:00Z,Poland
Bessel function of the second kind,{\displaystyle \mathrm {N} _{\nu }(z)={\frac {\mathrm {J} _{\nu }(z)\cos(\nu \pi )-\mathrm {J} _{-\nu }(z)}{\sin(\nu \pi )}}},1842-03-05T00:00:00Z,Germany
Lagrange number,{\displaystyle L_{n}={\sqrt {9-{\frac {4}{m_{n}^{2}}}}}},1736-01-25T00:00:00Z,Italy
Rössler attractor,"{\displaystyle \left({\frac {c+{\sqrt {c^{2}-4ab}}}{2}},{\frac {-c-{\sqrt {c^{2}-4ab}}}{2a}},{\frac {c+{\sqrt {c^{2}-4ab}}}{2a}}\right)}",1940-05-20T00:00:00Z,Germany
Ramanujan's ternary quadratic form,{\displaystyle x^{2}+y^{2}+10z^{2}},1887-12-22T00:00:00Z,India
Mie-Grüneisen equation of state,{\displaystyle \Gamma =V\left({\frac {dp}{de}}\right)_{V}},1877-05-26T00:00:00Z,Germany
Picard–Lindelöf theorem,"{\displaystyle y'(t)=f(t,y(t)),\qquad y(t_{0})=y_{0}}",1832-05-14T00:00:00Z,Russia
n-ellipse,"{\displaystyle \left\{(x,y)\in \mathbb {R} ^{2}:\sum _{i=1}^{n}{\sqrt {(x-u_{i})^{2}+(y-v_{i})^{2}}}=d\right\}}",1651-04-10T00:00:00Z,Poland
Coulomb friction,{\displaystyle F=\mu N},1736-06-14T00:00:00Z,France
Picard–Lindelöf theorem,"{\displaystyle y'(t)=f(t,y(t)),\qquad y(t_{0})=y_{0}}",1832-05-14T00:00:00Z,Prussia
Tschirnhausen cubic,{\displaystyle 27ay^{2}=(a-x)(8a+x)^{2}},1651-04-10T00:00:00Z,Poland
Poincaré group,"{\displaystyle \mathbf {R} ^{1,3}\rtimes \mathrm {SO} (1,3)}",1854-04-29T00:00:00Z,France
Landé factor,{\displaystyle g={\frac {\mu }{J\mu _{\mathrm {B} }}}},1888-12-13T00:00:00Z,Germany
